obj1_feat_0_binary,obj1_feat_1_nominal,obj1_feat_2_ordinal,obj1_feat_3_quantitative,obj1_feat_4_binary,obj2_feat_0_binary,obj2_feat_1_nominal,obj2_feat_2_ordinal,obj2_feat_3_quantitative,collision
0,C,4,0.9013341218030517,0,0,A,4,-0.30724570049136096,True
0,C,4,0.6031256669222291,0,1,B,4,-0.6841872146110776,True
1,C,1,-0.5264391137667439,0,0,B,3,-0.30166849893518705,False
0,D,2,-0.5641346240973694,1,0,B,4,-0.1594629230788071,False
1,A,0,-0.7224596521206028,0,1,A,2,-1.0523033267331507,True
0,B,2,-1.3545473481714452,1,1,B,2,0.7214571372020833,True
0,A,4,-1.1392261380876276,0,0,B,1,-1.4914847826602327,False
0,D,4,-1.4349485628655814,0,1,A,0,0.30540906648305544,False
0,B,2,0.2905630147518007,1,0,A,1,0.26173265060170336,True
1,A,4,-0.07009336481530001,0,0,B,1,0.6867148231695988,False
0,B,3,0.8446053487928862,1,1,D,4,-0.6466003672580093,False
1,D,0,0.43952494120004737,1,1,B,2,0.40267394592435546,True
1,D,2,-2.126390353984442,1,1,C,1,1.1388951277856796,True
1,A,1,-0.5003863097490233,1,1,A,4,-0.2663662508332515,True
0,D,1,0.1847124000978827,1,0,A,0,-1.8650993059154117,False
0,C,2,1.2695376924127175,1,0,C,0,-0.22404041424544432,False
1,C,0,0.5781802003246413,1,1,A,2,0.8170143837397819,True
1,A,1,-0.7876936245418728,0,1,A,0,0.9708745663807132,True
1,D,1,0.5094122194302885,0,0,A,3,0.26322889574260694,False
1,C,3,-0.6386984394777374,0,1,D,2,-0.5253396854062871,True
0,C,4,0.04926535167221718,0,0,B,0,0.6394922395854112,False
1,D,3,-0.1600761939128932,1,0,A,0,-0.3791044397349958,False
1,C,2,-0.8135478752518269,0,0,A,0,1.2493854028686924,False
0,B,1,1.437961528657042,1,1,A,4,-0.5595771624605188,False
1,D,4,-0.37601149932274336,1,0,C,1,-1.4920583658560134,False
0,B,4,-0.10185758901878159,0,1,C,4,-0.21572881383201206,True
1,C,0,2.382277383453039,1,0,C,1,0.6313408384666191,True
0,A,4,-1.0202849621873422,1,0,D,3,0.46668872458824784,False
1,B,3,-1.1988090012581498,0,0,C,3,0.8392036562113784,False
0,B,3,0.9639577851214911,1,0,C,4,0.3042944087433834,True
1,B,4,-0.9518306265541971,0,0,D,4,1.4173639379139498,False
1,A,1,-0.1991715989814114,1,1,B,1,0.6671015314471587,True
0,D,2,-1.0034763767942698,0,1,D,1,0.1082534323502614,True
0,C,0,0.49151204559457917,0,1,D,0,-0.875295263286014,True
0,A,3,-0.7978519415701483,0,0,D,0,0.2679626846929928,False
1,A,3,-0.7114866655689516,0,1,C,0,-2.384620948244673,False
0,D,4,1.0961516890452536,0,0,D,3,-0.06939668490955593,True
1,B,3,1.8058517365758788,0,1,D,1,1.9284385771369041,True
0,D,1,-0.3520974520330333,0,1,A,2,-0.2840822305500685,True
0,B,0,-0.5177842427961147,1,1,A,4,-1.2416015803875118,False
1,C,0,-0.5151768518205069,0,0,D,4,-0.11988427330858606,False
1,D,0,1.6000688434924402,1,0,C,1,-0.8751986664339987,False
1,A,2,-1.5946410053542763,1,1,D,4,0.9110926074577822,False
0,D,1,0.19084022827108632,1,1,D,1,-0.09659552944838969,True
1,B,3,-3.070920584803119,0,0,C,0,0.252091574303028,False
0,D,4,0.830862386687264,1,1,C,3,0.20770313028239676,True
1,B,1,1.3483948653104478,0,0,D,2,-0.35659141922336846,False
0,C,0,0.6384121262504141,0,0,A,1,-0.719048218721693,True
1,D,0,-0.06976785067978368,1,1,B,4,0.24372538988421194,True
0,A,3,0.3809476686306651,1,0,B,3,-2.230006510502946,False
0,B,4,-0.793260250664614,0,0,B,2,-1.3138391756298817,True
0,C,4,-0.189874650535171,1,1,D,0,-0.57553875207501,False
1,A,2,-2.326489965311535,1,1,D,3,1.2154376406725445,True
1,A,0,0.3901681385701657,1,1,C,4,0.2256439568909815,True
1,A,3,-0.7501209707907195,1,0,D,2,-0.4195037586190068,True
1,C,0,-0.7903959099092263,0,0,C,2,0.049570366096936984,True
0,D,0,0.6709171573870513,1,1,B,4,-0.5957149537905582,False
0,D,1,1.508647507249459,1,1,A,2,-0.3039816495025984,False
0,D,0,0.7296826300670393,0,0,A,2,-1.5389486099242258,False
1,D,0,0.29897657389445637,0,0,D,3,0.30007439077399123,True
0,B,4,1.3550180081172816,1,1,B,2,-0.4925056249065868,False
1,B,4,0.5542781535005422,0,0,D,4,0.6201612192277317,True
0,B,0,0.956701529040465,0,0,C,2,-1.4085616741518774,False
0,A,3,-1.5591873028920338,0,1,C,4,1.1646744748785285,False
1,B,2,-0.21383924420801595,1,0,B,4,0.044802013705526035,True
1,C,1,-0.6817431901420751,1,0,B,0,2.1246879339659976,False
1,B,3,-0.13057504831639524,0,1,B,2,-0.3928654625288527,True
1,C,3,0.110943843242191,0,0,D,3,1.969175907271795,False
1,D,4,1.0311171255626104,0,0,A,1,-0.5142659980043871,False
0,A,3,-0.720012782782599,1,0,A,4,0.12003003956451128,True
1,A,2,-1.0459525428005803,0,1,B,1,-1.567029996167848,True
0,A,0,-1.5922405054954432,0,1,D,2,-0.6060194455899779,False
1,B,1,2.1081442821261893,0,0,C,1,0.01051503374906543,False
1,D,1,1.1802025886207812,1,0,B,4,0.19987159344083044,False
0,A,1,-0.8868240912778467,1,1,D,0,0.5686946454166532,True
1,A,2,-0.21850402604975097,0,0,D,1,0.5625874167463534,True
0,B,2,0.09777574994891965,1,0,C,4,-0.041587046126073945,False
1,C,1,-0.22384302491099642,0,0,B,3,1.2897770927712497,False
1,C,2,0.2829919691495504,0,1,C,1,2.3911224966456945,True
1,B,4,1.8849686296483137,0,0,A,2,-0.9422555687217444,False
1,C,3,-0.8366757293410839,1,1,C,4,-0.48192186178116936,True
1,A,1,0.37367760201229744,0,0,B,2,-0.01430631763872644,True
0,A,4,-0.08167224319553314,0,1,C,3,0.6390295322750088,True
0,B,2,0.8986289051752029,1,1,B,3,-1.0576402263458802,True
0,C,4,-0.35687361563393477,1,0,A,4,0.9612917512028516,True
0,A,0,-0.4975436772537254,0,1,D,0,-1.8114547580815639,True
0,D,4,0.059436593232376836,1,0,A,2,-0.1687484514138166,False
0,A,4,-0.05360514862389043,1,1,A,2,-2.338109297624313,False
0,D,1,0.25632157689991136,0,0,C,1,-0.6695347785255611,True
1,B,2,-0.665878731662519,0,0,A,4,0.6991846528599572,False
0,A,1,0.16362258917862602,1,1,B,2,-0.7377555653430977,True
1,A,3,-0.5762606072432218,1,1,B,4,-0.9915025298981087,True
0,C,0,-0.33199467788159737,1,1,B,1,0.7662389035298226,True
0,C,2,1.6089462515196464,1,0,B,2,0.5165142385839822,True
1,B,0,-2.2049136120439425,1,0,B,3,1.8577385859473599,False
0,B,4,-0.5513586434860295,0,0,C,4,0.7793295702013846,True
1,B,3,-1.2151086269988673,0,1,D,1,0.352336710454776,False
0,D,0,0.5724143461407263,0,0,D,0,-0.8263245117601631,True
1,D,1,-1.9078164430020215,0,0,D,4,-0.04514961819081033,False
0,A,4,0.6243734979828702,1,1,A,1,0.22729838473845293,True
0,A,4,-0.9459892701061272,1,0,C,2,-0.29188782620466963,False
1,B,3,-1.1592243348294127,0,1,A,0,3.395448812736588,False
1,A,2,-2.1023472470570805,1,1,D,1,1.0891366539092957,True
0,B,1,0.08739443240980937,1,1,D,4,0.16493342171316913,False
1,A,1,-0.16712320873721495,0,1,D,4,1.7338752091494336,False
1,B,1,-0.26452363109479327,0,0,A,0,-1.634146610243756,True
1,C,0,-1.8516501790862874,1,1,D,3,-1.4050516433194327,True
0,D,1,1.2241677702516394,1,1,D,4,0.35945077028625166,True
0,B,1,-0.1172165377682825,1,1,B,4,-0.031819117129929124,True
0,A,4,0.07281020671064835,0,0,B,2,0.788802264437314,False
0,A,4,-1.4557830352231367,0,1,B,4,-0.2212438473338878,True
1,A,1,-0.7825862499084915,0,1,B,3,-0.025654615949213415,True
1,A,3,0.6301201804197534,1,0,C,3,-0.35138025906427023,True
0,A,2,-0.3021710702023325,1,0,B,1,0.7515906655987385,True
0,A,1,1.3717492095538202,0,0,D,0,-0.5568201842882645,False
0,C,2,0.25022084044589504,0,0,B,3,1.644721889388528,True
1,C,2,-0.8802095083994962,0,1,B,1,-0.9912538501347017,True
0,D,4,2.5374534872375385,0,1,A,0,0.10737500679584325,False
0,C,2,0.34405232739875696,0,1,A,1,1.2882633833909707,True
1,D,3,0.7559960558834515,1,1,D,2,1.0113425782083847,True
0,C,2,1.582026503972727,0,1,C,0,-1.0729874811832125,False
1,B,3,1.135678179636088,1,0,C,2,1.6919747821319011,True
1,C,2,0.20735268303205695,1,1,D,0,2.5619253919229177,False
1,D,4,0.5736496359802803,1,0,D,0,0.5571648985017509,True
1,C,0,0.672612341723246,1,1,B,2,-0.9435770696500158,False
1,D,4,-0.8581025989593505,0,1,B,3,-1.4204649879011702,True
0,C,4,-0.9651629825928313,1,1,B,1,1.032934453379555,False
1,C,2,-1.5910501377510462,0,0,D,2,1.793305946573983,False
1,B,0,0.38852230630764806,0,0,C,3,-0.4495927334704539,False
0,A,1,0.3455128261394161,1,1,C,2,-1.3690646112249802,False
1,B,2,0.34646024965091116,1,0,C,2,-0.9497879004224021,True
0,A,0,0.5108545826770438,0,0,A,0,0.46539575043355724,True
1,B,0,-0.8188891022567287,0,0,A,3,0.6452528587688257,False
0,D,0,0.1077094384374657,1,1,D,1,-0.73506340251022,True
1,B,2,0.7200104365832658,1,1,C,2,-1.0373094132016067,True
0,B,0,-1.1294716870257118,0,1,C,0,-0.11192425010551083,True
0,C,1,0.29410792026779203,0,0,C,4,0.8703819612369106,True
1,B,0,0.02759404124008271,0,0,B,4,-1.0730234775195913,True
1,B,0,0.4490072850295401,1,1,D,0,0.12835322380662847,True
1,D,2,-1.2003110495457385,0,1,B,0,0.9974830838474451,False
1,A,4,0.6327477961526274,0,0,D,3,1.295991036767143,True
0,A,3,-2.2927546450834306,0,1,A,2,-0.7934142189820074,True
1,B,1,1.3935704055725133,0,1,C,1,-0.3894130831142243,True
0,B,0,-0.7520451632536502,1,1,C,2,0.620440870142402,False
1,A,3,-0.6873054634748054,1,0,C,0,0.22148516433959012,False
0,B,1,1.2159446175664952,0,0,D,3,1.5885723090378232,False
0,A,1,0.09282658645876056,1,1,B,1,-0.7812536946871091,True
0,C,1,-0.04351521248734567,0,0,B,2,0.42909829628960083,True
0,A,3,-0.04664995982823822,0,0,C,0,0.535887286392165,False
1,A,1,-0.8371621546418724,0,1,A,2,-0.574924558837484,True
0,A,1,-0.17867858229074737,0,0,C,0,0.39938097932077377,True
0,D,1,-0.40305182051133753,1,0,D,3,-0.6912984423127906,True
0,B,0,1.5720118632449172,0,1,A,2,-0.8456192271488084,False
0,C,4,1.1716521162949636,0,1,A,1,-0.9875092087857592,False
1,B,4,1.2377195339339555,1,1,D,3,0.5255151490567693,True
1,D,3,0.25104798000621315,1,0,B,4,0.03834719778703503,True
1,D,3,1.850699835325127,0,0,C,2,0.007545116246959279,False
0,B,1,0.10047937320142691,1,0,B,4,-0.7531181012736821,True
0,A,1,-0.881194354446076,1,0,B,3,-0.7914783012354201,False
1,A,0,-0.04588536475827869,0,0,D,3,-1.0957121566050996,False
1,A,1,0.3951633606963012,0,1,B,3,-0.3526682026604188,True
1,D,0,-0.729950748579101,1,0,B,1,0.3056505233335507,True
1,B,4,-0.35000015625909847,1,0,A,3,0.10176050956776958,True
0,A,0,1.0892879789078371,0,0,D,1,0.610915590400573,True
1,A,3,0.5147326109945569,0,1,A,4,-1.2592488980662588,True
0,B,3,-1.0844168399330383,1,0,D,1,0.866485014800828,False
1,A,3,0.44164466193560414,1,0,A,2,-0.8063434627174183,True
0,B,3,1.5650629286721394,1,0,B,0,-2.0637154395920123,False
0,A,0,-1.5324084459633762,0,0,B,1,0.9384704704080806,False
1,A,0,0.4231654051643886,1,1,B,2,0.6159736037306518,True
0,A,1,0.33085003679746783,1,1,C,2,-0.35407245155927464,True
1,C,2,-0.13934717482939296,0,0,A,3,-0.7926689132795125,True
0,C,2,1.5504987109314592,0,0,D,1,0.9175592198282408,True
0,D,4,1.1364137314204292,0,0,C,4,1.1643314048791185,True
0,A,4,1.7484921918854068,1,1,B,2,0.7154729751992112,False
0,D,0,1.1396385227489945,0,1,A,1,-1.158175315169608,False
0,B,3,-0.9211018113072756,0,0,B,2,-0.7305372777242771,True
0,C,3,-0.06328003759495919,1,0,B,2,-0.4942066559274003,True
1,D,3,0.7036994244095667,0,1,D,2,0.24238068346433272,True
1,D,0,0.4093356771986689,0,0,D,3,-1.5672664169039248,False
0,D,3,-0.32613010816129284,0,0,C,2,1.1248318811986127,True
1,C,2,-0.06575380073142856,0,0,C,3,-1.4055309937031264,True
1,B,2,-0.8528158896912001,0,1,B,2,1.3786632993636712,True
0,D,0,-0.34222337194876423,1,1,B,0,0.18482100079235833,True
0,D,2,0.7955235267553897,0,0,D,4,1.6048107640728373,True
0,B,4,-2.7705689981413686,0,1,D,2,0.3353348154153593,False
1,A,2,-0.22832850057316503,1,0,C,3,-1.364977079194946,True
1,C,0,0.6239610149033297,1,0,A,0,0.6285319164391681,True
0,B,2,0.8037789759164363,0,1,D,0,0.261538689721511,False
1,C,4,-0.488756363234848,1,1,C,3,-0.437208257792499,True
0,D,4,-0.4486308721924653,0,1,A,1,-1.3124896460790858,False
0,A,0,0.40951539426912625,1,1,B,2,-0.018555703531475246,False
0,C,2,1.572549423543876,0,1,B,0,-0.30414485337128244,False
0,D,1,-0.8494832836051854,0,1,A,1,-1.769718201508026,True
1,B,1,2.1680992088691413,0,1,B,2,-0.509203246624035,True
1,A,4,0.4338962879913007,1,0,A,4,0.03143046795939027,True
0,B,1,-0.5709040527545126,1,1,D,2,-0.9054466593994531,True
1,C,0,-0.07543991278393673,1,0,B,1,0.44764556265095484,True
0,C,0,-0.883068080208656,0,0,A,2,-0.26325750623007915,False
0,B,1,0.2413349948186234,0,1,D,3,0.5158845938900467,False
1,C,2,1.0023649115809568,0,1,A,4,-0.9710811036521129,False
0,A,4,-0.1905170804532316,1,0,A,0,0.4265067365522405,True
1,B,3,0.3729985989267334,0,1,B,4,-1.2528043705354777,True
1,A,1,-0.1935057356885206,0,1,D,0,-0.32704350151532025,True
0,D,2,0.06784880330765668,1,0,A,4,0.44709427210681824,False
1,C,4,-0.9140393817896222,0,1,D,2,-0.3791250183888657,True
0,B,1,-0.39469776926323735,0,1,D,2,1.0215112258896166,True
1,D,0,1.5294339272354112,1,1,C,1,1.1640874575518894,True
1,D,1,0.1440322658841739,0,1,A,1,-0.23892314076716825,True
0,C,2,-1.1822336771925457,0,1,D,2,0.587156804551908,False
0,D,4,-2.2050469708837057,0,1,A,1,0.7190216590301275,False
0,C,1,1.3783138021542685,0,0,B,2,0.8248963172978229,True
1,D,4,0.6978970755180932,1,0,B,0,-0.009181396308043622,False
0,D,4,-1.4717215216195936,0,0,D,3,0.6862405831792321,True
1,A,1,0.10100875113749942,1,1,B,2,-0.3050619295104591,True
0,A,2,1.8016983229288273,0,0,A,4,0.315918252374037,True
1,C,0,-0.3926781776987867,1,1,D,3,-1.8804646983979405,False
1,B,3,-0.917950549626823,1,0,A,1,-0.5184196306496792,False
0,C,1,-0.05867025146285633,0,1,C,4,2.9920415675224517,False
0,B,1,1.6728505061533276,0,0,B,4,0.12902394206562953,False
1,D,0,-0.01985611988001278,1,1,C,3,1.1125986121888551,True
0,A,1,0.5213717720504084,0,0,A,2,-1.777477954022741,True
0,D,1,-1.2983734144810999,0,1,C,4,-0.24444695543118672,False
1,D,3,1.4845715531961687,1,0,B,3,-0.01948203192580005,False
1,D,4,0.77998949425309,1,0,A,0,0.5269690738417677,False
0,C,1,-0.032546933989653255,1,1,C,3,-0.8249323096590226,True
1,C,4,1.2221256149044848,1,0,D,4,0.8801390260153623,True
1,B,4,-0.3581870929710109,0,0,B,4,0.4361991239792026,True
1,D,1,-0.29234774317162354,1,0,C,1,1.3092495178996233,False
0,B,3,0.5752205383520522,1,0,D,0,1.153851718331812,False
0,B,2,-1.1900698196847974,1,1,D,0,1.4208888860889692,False
1,C,3,-2.52297523964226,0,1,A,3,-1.2642114598828997,True
1,D,1,2.5366500046977754,1,0,D,4,-0.9992130315834736,False
0,B,4,-0.7402978149644349,1,1,B,0,-0.38315334266662326,True
1,C,2,1.0028440476933058,0,1,B,0,0.7379706384197244,True
1,C,2,1.0564978637375724,1,0,A,3,-1.7695702998988905,False
0,B,0,1.1468615520029846,0,1,C,0,1.9038860842983893,True
1,D,3,-1.1474511866596075,1,1,D,2,0.8025201987569073,True
0,A,4,0.9541223825599692,1,0,B,0,-0.13865043202998834,False
0,A,0,-2.0177281652636396,0,1,D,4,0.42884180018485185,False
0,A,1,1.3533858576081068,0,0,B,1,1.402541499374222,True
1,D,3,0.1781862322026123,1,0,A,3,0.0551229641582747,True
1,A,0,0.069544779503994,0,1,B,4,0.21311849774958988,True
0,B,0,-0.3516380722386035,0,1,B,3,1.6269738104937421,False
1,C,0,1.6001603390687862,0,0,D,3,-0.7079756840201575,False
0,A,2,-1.2993450162429832,0,1,C,3,0.5857768236120693,False
1,B,0,2.5840023039797857,1,0,C,4,-0.5032651914569976,False
0,D,4,-0.42169679771055885,1,0,D,1,-0.7931199553006634,True
1,A,4,-0.9954736822677606,1,1,D,4,1.051247484291437,True
0,A,2,-0.2987849942613052,0,1,C,1,0.7324184554940609,True
1,A,0,1.5137517485355132,1,0,D,1,-0.3651023537142075,False
1,D,4,0.2558893157443891,0,1,B,3,1.0208651659013672,True
1,D,3,1.6502316463258342,0,1,A,2,0.21323229342258285,True
0,D,0,0.7277046258295956,1,0,A,0,1.6918680051548876,True
1,C,1,1.8845676032274987,1,0,D,4,0.5938431965228612,False
1,A,1,0.04115507352553902,1,1,A,4,0.8426218527004318,True
0,A,0,-0.1755763508607038,0,0,C,2,-0.16585873627615705,False
1,B,0,-1.7441254515694173,0,0,A,4,0.808985872303923,False
1,A,0,-0.30435407750407695,0,1,A,3,-0.28775309555003176,True
1,D,2,-0.22052483050686086,0,0,A,4,0.6332315351156111,False
0,C,3,0.6502479118040297,1,1,A,1,-0.676404976329141,False
1,B,1,1.5303132163762916,0,1,D,3,-1.0315730121657853,False
1,B,1,-0.5958858170356535,0,1,A,3,-0.5970829239854202,True
0,B,1,-0.5070070018447947,0,1,B,4,0.7788260850634297,True
0,C,2,-1.2661885372900274,1,1,B,2,0.3321774239386598,False
1,A,3,-1.4638551230983472,0,0,A,2,1.0408334852818193,True
1,A,2,-0.03223037322533956,1,0,A,4,1.2568003391583402,True
0,B,3,1.5180832496333632,1,1,B,0,-1.4054870535112955,False
1,D,1,-1.3976701433438414,1,0,D,2,-1.9357499459045673,True
1,C,1,0.14727502535049383,0,1,A,1,1.086846555265512,True
0,C,4,1.1579393393973096,1,0,A,3,1.3509772583126574,True
0,D,1,-1.5726453277327415,0,0,A,4,-0.693911112922887,False
1,C,0,-0.5231401220767321,1,1,C,2,1.1314298664266014,True
0,C,2,-1.4180655179289832,1,0,C,4,0.7005316952120089,False
1,A,4,0.23180273458579295,1,1,D,3,-0.5208814467395421,True
1,C,4,-0.10995999033130084,0,1,D,4,-1.1561432174974247,True
0,A,4,-0.26588297704957836,0,1,C,4,-0.049229041017650604,True
1,D,1,-0.4181825772537881,0,0,C,2,-0.8488888684064501,True
1,B,4,-0.6236712278483811,0,0,A,0,-2.2569974618706845,False
1,D,0,-0.7487319755932361,1,1,B,3,0.3917957033306392,True
0,B,4,0.9228740881777968,1,0,C,1,0.06663945986168016,False
1,D,3,-0.9040052591287382,0,0,D,2,-0.6223062159133702,True
1,B,2,-0.618251272341569,0,1,A,2,-0.8266467602832519,True
1,A,0,-1.3059652885447153,1,0,A,1,-1.351911677282844,True
0,C,4,-0.32923733736083477,0,1,B,2,0.693960624599506,False
1,C,1,-0.4145587538364316,1,0,C,2,-0.14833940201347556,True
0,A,4,-0.4866295274647533,1,1,A,0,0.7864669997045279,True
1,B,1,0.38897619095996977,1,1,C,1,1.0019699723903384,True
1,D,1,-0.333348612055382,1,0,C,0,0.5010778472325593,True
1,B,4,1.6942038447533105,1,0,D,4,0.7043305294598191,True
1,D,1,-1.1167874294692546,1,0,B,4,-1.3142039312674523,False
0,C,4,0.7325194257937075,0,0,A,2,-0.5584966392704541,False
0,C,3,-0.9007986117743128,1,0,B,0,-2.570171634072274,False
1,C,2,-1.8610705723279362,1,0,C,0,-0.1238020859377323,False
0,D,1,-1.5780366072871292,0,1,A,0,1.0968456989542088,False
1,A,0,0.675026799128725,0,0,A,4,1.6368557540859832,True
0,C,4,1.3175213681772797,0,0,A,1,1.8326476682280206,False
0,C,0,-0.9589888978385754,1,1,C,1,0.39067543598587273,True
0,B,4,-0.9996545905760714,1,1,B,3,0.7822839963705176,True
0,C,4,-0.04120656050206785,1,1,A,2,1.3892796501622804,False
1,B,1,-0.7681039736931609,1,1,C,2,0.505348873435375,True
0,D,3,0.582501372185359,0,0,A,3,0.8713677539984093,True
0,C,3,1.3486769395150393,1,0,C,4,0.5260008074827526,True
0,D,0,0.37014990023410865,1,0,C,1,-0.15896616144172687,True
0,A,4,-0.39379920871558777,1,1,C,0,-0.8135186826102286,False
1,B,1,-1.6153987765190787,1,0,C,2,2.4351874887463367,False
0,A,1,-0.13813371728488125,1,1,C,1,-0.6103882641258468,True
0,C,4,0.9319418828728648,1,1,A,4,-0.9765775285721323,False
0,C,3,-1.5032623094255142,0,1,D,1,0.19593864683394657,False
0,D,1,1.431988761036757,1,1,B,3,0.3427186741212669,False
1,D,3,0.7929771519285522,1,0,B,4,-1.456665036932018,False
1,A,0,-0.9533817352880781,1,1,D,0,-0.8296959891924464,True
1,C,1,-1.0055965742912962,1,1,D,0,-0.01651030844479447,True
0,A,1,-0.4324654348150984,1,0,C,1,0.2919658447151815,True
1,D,4,1.0573402698689551,0,1,C,1,-0.7733939085140586,False
0,C,1,0.25233961601771054,0,0,C,0,-1.41231026299996,True
1,B,0,-0.5012699474346527,1,1,B,1,-1.4851446899061458,True
0,B,4,0.23309661977932206,1,1,C,4,-0.49768828264685416,True
1,C,1,-1.2677612603169692,0,1,A,4,0.39201104875287845,False
0,D,3,-0.01693339107364551,1,1,A,1,1.866376726236831,False
1,D,4,-0.8788641172607249,1,1,A,2,-0.7962488810923103,True
1,A,4,1.0551629674525231,1,1,C,4,-0.6687675430008891,True
1,B,0,-1.8052250285523723,1,1,B,0,1.2686712765738515,True
1,B,1,0.1753208764266383,1,0,A,1,-0.7761912219719517,True
1,A,3,2.120666242982426,0,0,C,4,-2.527636290392971,False
1,D,1,-0.18481105448245363,1,1,C,2,-0.6715680667025807,True
1,D,2,-0.38368440925261366,1,0,C,1,-0.4521386341444569,True
1,D,0,0.27015388568966753,1,0,B,1,0.3883351701182386,True
0,C,4,1.342455821826996,1,0,D,1,-0.06947347769846199,False
1,A,0,0.8881060983019816,1,1,D,0,1.1713417374893953,True
0,A,0,-0.33989863860039515,0,1,A,3,-0.8143907590031216,True
0,B,1,-0.7325983840645163,1,0,A,2,-0.7694515375232616,True
1,C,0,-1.2416044263956751,1,1,B,1,1.7320978255641761,True
1,D,0,-0.08026024754840397,0,1,B,3,-0.6748641493064302,True
1,A,3,-0.7541467653674377,0,1,B,3,0.3123003667638228,True
0,B,2,0.06354545870297038,1,1,A,1,-0.903979484915562,True
1,B,4,-0.3102646335047822,1,1,A,2,-1.4118280837373403,True
0,A,0,-1.6350345641812893,1,1,A,3,-0.9823561995192877,True
0,A,2,-1.4636821302467533,0,1,C,3,0.5652395268398828,False
0,B,2,-1.012634397146864,0,0,A,2,-0.7061090468999427,True
1,B,1,-0.028433764104291284,0,1,D,0,0.4581970940302761,True
1,D,3,-0.6313357278734437,1,1,D,4,0.5377889305140044,True
1,D,0,-1.3038531533148527,1,1,A,4,-0.35631592797906236,True
1,B,1,-0.6185028490752202,1,0,B,3,0.770685956045861,True
1,D,3,-0.8081151248382735,1,1,D,1,-1.1357445500640169,True
0,C,4,2.0806320221074244,0,0,C,4,-0.14044516882781583,True
0,C,2,1.0298989632611806,1,1,C,0,0.7707105601853512,True
0,B,1,-0.3098990252132974,1,0,D,1,-0.8650489780328974,True
0,D,3,-1.4227488282306857,0,1,A,3,-1.7450112545197536,True
1,C,3,-0.5354351839158508,1,1,C,0,1.007198083006613,True
1,A,3,0.3152996108427394,1,1,B,4,-0.423831571287142,True
0,A,1,1.277350026532422,1,0,A,0,-1.2447886495095177,True
1,A,2,-0.07214867307077291,0,1,B,0,0.6475455318527041,True
0,C,1,1.2094475150061001,1,0,B,4,-0.05777774589395796,False
0,B,3,0.9536039090283338,0,0,A,4,-0.23211003802693997,True
