obj1_feat_0_binary,obj1_feat_1_nominal,obj1_feat_2_ordinal,obj1_feat_3_quantitative,obj1_feat_4_binary,obj1_feat_5_nominal,obj2_feat_0_binary,obj2_feat_1_nominal,obj2_feat_2_ordinal,obj2_feat_3_quantitative,obj2_feat_4_binary,obj2_feat_5_nominal,collision
1,3,4,-0.7705736496510547,1,2,1,2,4,-0.6103882641258468,1,3,True
1,1,1,-1.7184063340746416,0,4,0,2,4,-0.9765775285721323,0,2,False
0,4,3,-0.21431131941518722,0,3,1,3,3,0.19593864683394657,1,4,True
0,2,3,0.3626721053691377,0,1,1,1,4,0.3427186741212669,1,1,True
0,4,0,-0.5790324953835801,0,2,1,4,0,-1.456665036932018,1,1,True
0,3,3,-0.47205138358324966,1,1,0,1,2,-0.8296959891924464,1,3,True
1,2,3,-1.0626427896784378,0,3,0,1,4,-0.01651030844479447,0,2,True
0,2,4,-1.7370123116347627,1,4,1,3,2,0.2919658447151815,0,2,False
0,1,1,0.3943557366559901,1,1,1,4,0,-0.7733939085140586,0,4,True
0,2,1,1.0384553739561095,0,4,0,2,4,-1.41231026299996,1,3,False
0,2,1,0.8029845654926813,1,3,1,3,3,-1.4851446899061458,0,1,False
0,1,3,-0.6916955509729259,1,3,1,3,1,-0.49768828264685416,0,4,False
1,2,1,-0.5397087159850951,0,4,1,3,4,0.39201104875287845,1,4,True
0,4,0,-0.3568884815420314,0,4,0,2,0,1.866376726236831,1,4,True
1,4,4,-0.97771616915579,1,4,0,3,4,-0.7962488810923103,1,2,True
0,1,0,0.08974350281826916,1,1,1,4,2,-0.6687675430008891,1,4,True
1,4,2,0.3225862699603742,0,4,0,3,2,1.2686712765738515,1,2,True
1,1,1,0.22603258451482428,1,4,0,3,2,-0.7761912219719517,1,3,True
1,1,0,-0.11698196749060807,0,4,0,3,2,-2.527636290392971,1,1,False
1,4,0,0.14897084145385076,1,4,1,3,0,-0.6715680667025807,0,2,True
0,1,1,-0.5910159830886594,0,1,0,3,4,-0.4521386341444569,1,4,False
1,1,3,0.024030528411800377,1,3,1,4,2,0.3883351701182386,1,3,True
0,1,2,0.7030896390962935,1,4,0,4,2,-0.06947347769846199,0,1,True
1,2,1,0.7589752789383094,1,4,1,4,3,1.1713417374893953,0,3,True
1,3,2,0.7409586399009098,1,4,1,4,0,-0.8143907590031216,0,3,False
1,4,2,0.0006174449974252649,0,4,0,4,2,-0.7694515375232616,0,2,True
0,1,0,0.5508841191094749,0,2,1,4,2,1.7320978255641761,0,1,False
1,1,0,-0.5483808548219791,1,1,1,2,3,-0.6748641493064302,1,3,True
0,1,0,-1.6992812909892432,0,2,1,4,1,0.3123003667638228,1,1,False
1,1,4,-0.9155997187897948,1,2,1,4,1,-0.903979484915562,1,4,True
1,1,1,-0.34300681741269506,0,3,1,4,2,-1.4118280837373403,0,4,True
1,3,1,0.819914828106263,0,4,0,1,2,-0.9823561995192877,0,3,False
0,4,1,-0.3754333152696097,1,3,0,3,4,0.5652395268398828,0,3,True
0,4,0,-1.2188078431417892,1,2,1,2,1,-0.7061090468999427,1,4,True
1,1,1,0.3319595289299278,1,1,0,4,4,0.4581970940302761,0,4,False
0,4,0,-0.9641552808975061,0,3,0,1,1,0.5377889305140044,1,4,False
0,1,0,-0.21924760088604422,1,4,1,3,3,-0.35631592797906236,0,3,False
1,1,0,1.6303281127585532,0,1,0,3,1,0.770685956045861,0,3,True
1,3,3,0.9754325136599942,1,4,0,4,2,-1.1357445500640169,1,3,True
1,1,3,-0.6939335092062145,0,1,0,4,1,-0.14044516882781583,1,1,True
1,2,0,0.08155990296762286,1,4,0,2,4,0.7707105601853512,0,4,True
1,3,4,0.07441502591734835,1,1,1,2,0,-0.8650489780328974,0,2,True
1,1,4,0.15326624841736952,0,4,0,1,2,-1.7450112545197536,1,4,False
0,4,3,1.513578382494547,1,2,0,4,4,1.007198083006613,0,4,True
1,4,3,0.6067105707693363,1,4,0,1,1,-0.423831571287142,1,3,True
0,3,2,0.5554759280496485,0,1,0,4,1,-1.2447886495095177,1,3,False
0,2,3,0.4093239594016503,1,4,1,2,2,0.6475455318527041,0,4,True
0,3,2,-0.3067290506602965,0,3,1,3,2,-0.05777774589395796,1,4,True
0,4,2,0.908998037256156,1,2,1,2,0,-0.23211003802693997,0,4,False
0,3,0,0.15872340934406134,0,3,0,2,4,1.208526597036926,0,2,False
1,3,0,-1.0991495706086116,0,3,0,4,2,-0.3688157505371031,1,3,True
0,1,0,0.4806457742581418,0,2,1,4,0,0.4288818442707799,1,1,True
0,1,4,-1.4072022316662685,1,1,1,4,0,-0.26273292892556577,0,2,False
0,2,2,-1.0567347810075634,1,4,0,3,2,-1.327033532866138,1,1,True
1,1,1,1.0707440224747704,1,4,1,1,1,-0.45647404231657457,0,4,True
1,4,1,0.0443836470648718,0,3,0,4,1,-0.6041640497053513,1,1,True
0,2,2,0.5775482523499771,1,2,1,2,3,0.47828316738312215,0,3,True
1,3,0,-0.4322309895168769,1,4,1,2,0,0.5351454170107538,0,3,True
1,2,0,1.2618064077391642,0,1,0,3,1,2.1525295798230704,1,4,True
0,3,2,0.5075438468964051,0,4,1,4,2,0.2487305951902926,0,2,True
0,3,4,0.9013341218030517,0,2,0,4,1,0.7128983686505465,1,3,False
0,3,4,0.6031256669222291,0,3,0,4,3,0.18197090182254788,1,1,True
1,3,1,-0.5264391137667439,0,2,0,4,3,0.19011183934504458,1,3,False
0,4,2,-0.5641346240973694,1,1,0,4,0,-2.5371028638228528,0,1,False
1,1,0,-0.7224596521206028,0,4,0,3,3,-0.2612783068040139,1,3,False
0,2,2,-1.3545473481714452,1,4,0,2,4,-0.5995318727113166,1,4,True
0,1,4,-1.1392261380876276,0,2,0,2,0,0.2327880091022314,1,3,False
0,4,4,-1.4349485628655814,0,4,0,1,3,0.44739262061149754,0,4,True
0,2,2,0.2905630147518007,1,1,0,2,0,0.42118002068787314,0,1,True
1,1,4,-0.07009336481530001,0,1,0,1,4,-0.12958048524134003,1,4,True
0,2,3,0.8446053487928862,1,4,1,4,3,-0.6747587254354492,0,4,True
1,4,0,0.43952494120004737,1,4,0,2,2,1.003924696464123,0,2,False
1,4,2,-2.126390353984442,1,4,1,1,0,-0.9017943882306306,0,3,True
1,1,1,-0.5003863097490233,1,4,0,4,2,-0.10953310141911306,0,1,True
0,4,1,0.1847124000978827,1,1,0,1,0,0.7227656042067198,0,3,True
0,3,2,1.2695376924127175,1,1,1,1,2,-0.13370742023309196,0,3,True
1,3,0,0.5781802003246413,1,3,0,2,1,0.46489969235851003,1,4,True
1,1,1,-0.7876936245418728,0,3,0,1,3,-0.1795101129208824,0,3,True
1,4,1,0.5094122194302885,0,1,0,4,4,-0.8565662037714648,0,2,True
1,3,3,-0.6386984394777374,0,4,1,3,4,0.22156814287592408,1,1,True
0,3,4,0.04926535167221718,0,2,0,1,1,1.9210941892462232,1,3,False
1,4,3,-0.1600761939128932,1,2,0,1,2,-0.713812758490788,1,4,True
1,3,2,-0.8135478752518269,0,1,0,1,1,-0.7731211887400291,1,2,True
0,2,1,1.437961528657042,1,4,0,4,2,1.6551061901923685,1,2,True
1,4,4,-0.37601149932274336,1,2,1,1,1,-0.879282415417526,1,1,True
0,2,4,-0.10185758901878159,0,3,1,4,3,0.07648356108210859,1,4,True
1,3,0,2.382277383453039,1,2,1,1,0,1.3539735134573092,0,3,True
0,1,4,-1.0202849621873422,1,1,1,4,0,1.168625888097992,1,2,False
1,2,3,-1.1988090012581498,0,1,1,3,1,-1.490644960591594,0,2,True
0,2,3,0.9639577851214911,1,2,1,4,0,0.6084550389920831,1,4,True
1,2,4,-0.9518306265541971,0,1,1,4,4,0.15700914142343167,0,1,True
1,1,1,-0.1991715989814114,1,4,0,2,3,-0.326604306198062,1,3,True
0,4,2,-1.0034763767942698,0,4,1,2,1,1.189419246337191,0,3,False
0,3,0,0.49151204559457917,0,3,1,1,1,0.8257908810861003,1,1,True
0,1,3,-0.7978519415701483,0,2,1,1,0,-0.32482970240526715,1,4,True
1,1,3,-0.7114866655689516,0,4,1,1,2,0.919228132504328,0,2,True
0,4,4,1.0961516890452536,0,2,1,4,3,0.7555350613647825,1,4,True
1,2,3,1.8058517365758788,0,4,1,1,2,-0.9752648381604491,1,2,True
0,4,1,-0.3520974520330333,0,3,0,3,2,0.4480001379679048,0,1,True
0,2,0,-0.5177842427961147,1,4,0,4,4,-0.5255589976299753,0,1,False
1,3,0,-0.5151768518205069,0,1,1,4,0,0.3646741094862045,0,2,True
1,4,0,1.6000688434924402,1,1,1,2,4,1.237491429351119,1,1,True
1,1,2,-1.5946410053542763,1,3,1,4,3,0.8990717350304628,0,1,True
0,4,1,0.19084022827108632,1,4,1,2,1,2.119151569109319,1,1,True
1,2,3,-3.070920584803119,0,2,1,1,4,-0.6312071762205614,1,1,True
0,4,4,0.830862386687264,1,4,1,4,2,-0.42185988779262995,0,4,True
1,2,1,1.3483948653104478,0,2,1,2,2,0.40356919986456663,1,1,True
0,3,0,0.6384121262504141,0,1,0,2,4,0.2804082124696192,0,4,False
1,4,0,-0.06976785067978368,1,3,0,4,2,0.5511268307286009,1,4,True
0,1,3,0.3809476686306651,1,2,0,3,0,0.22025563507784865,1,3,True
0,2,4,-0.793260250664614,0,1,0,3,2,-0.3368562463577498,0,1,True
0,3,4,-0.189874650535171,1,4,1,1,4,0.224018791828481,0,1,True
1,1,2,-2.326489965311535,1,4,1,4,0,2.0327584197139066,1,3,False
1,1,0,0.3901681385701657,1,3,1,4,1,-0.31982260667128626,1,1,True
1,1,3,-0.7501209707907195,1,1,1,2,3,1.39513921430917,0,4,True
1,3,0,-0.7903959099092263,0,1,1,2,4,0.5054545258031293,1,4,True
0,4,0,0.6709171573870513,1,4,0,4,2,-1.8302030872239832,1,1,True
0,4,1,1.508647507249459,1,3,0,3,0,-2.4200942743695437,1,4,True
0,4,0,0.7296826300670393,0,1,0,2,2,-0.9787121918974067,0,1,False
1,4,0,0.29897657389445637,0,1,1,3,4,1.1818289091299605,0,3,True
0,2,4,1.3550180081172816,1,4,0,2,0,0.09338633480303857,1,1,True
1,2,4,0.5542781535005422,0,1,1,4,2,-0.36826426828545483,1,3,True
0,2,0,0.956701529040465,0,1,1,3,0,0.9667551505533681,1,1,True
0,1,3,-1.5591873028920338,0,4,1,4,4,-0.08727922512002766,0,3,True
1,2,2,-0.21383924420801595,1,2,0,4,1,0.6845941785463538,0,2,True
1,3,1,-0.6817431901420751,1,1,0,1,0,-1.7292446119514067,0,2,True
1,2,3,-0.13057504831639524,0,4,0,3,2,-0.8153264945959845,0,4,True
1,3,3,0.110943843242191,0,1,1,3,3,-1.8494923529331404,0,1,True
1,4,4,1.0311171255626104,0,1,0,2,1,-0.32855426447194036,0,4,False
0,1,3,-0.720012782782599,1,1,0,4,4,1.0402182451387303,0,2,False
1,1,2,-1.0459525428005803,0,4,0,2,2,-1.0347589432800135,1,2,True
0,1,0,-1.5922405054954432,0,4,1,3,2,-1.184487476631737,1,4,True
1,2,1,2.1081442821261893,0,2,1,2,1,0.3437972996526158,0,1,True
1,4,1,1.1802025886207812,1,2,0,4,0,1.5879487841232076,0,2,True
0,1,1,-0.8868240912778467,1,3,1,1,0,1.590054459102688,1,3,True
1,1,2,-0.21850402604975097,0,1,1,1,3,-0.9140139340366997,1,2,True
0,2,2,0.09777574994891965,1,2,1,4,4,0.060959850038697104,1,2,True
1,3,1,-0.22384302491099642,0,1,0,3,1,0.4420783273624977,1,2,True
1,3,2,0.2829919691495504,0,4,1,2,3,-0.45620797065432367,0,4,True
1,2,4,1.8849686296483137,0,1,0,3,4,-0.04287745311620988,1,3,False
1,3,3,-0.8366757293410839,1,3,1,4,4,-1.119091671004672,1,1,True
1,1,1,0.37367760201229744,0,1,0,2,3,-1.7385631383980484,0,2,False
0,1,4,-0.08167224319553314,0,3,1,3,1,0.008033940038351856,1,1,False
0,2,2,0.8986289051752029,1,4,0,4,1,-0.016776207468004047,0,2,True
0,3,4,-0.35687361563393477,1,1,0,4,3,0.6754908325345513,1,2,True
0,1,0,-0.4975436772537254,0,3,1,1,0,0.3499522926221052,1,1,True
0,4,4,0.059436593232376836,1,2,0,2,3,-1.6523240190102189,0,2,True
0,1,4,-0.05360514862389043,1,4,0,2,2,0.9216710498864162,1,4,True
0,4,1,0.25632157689991136,0,2,1,2,0,0.5219189416599,0,4,True
1,2,2,-0.665878731662519,0,2,0,4,3,-0.16379077156936325,0,4,True
0,1,1,0.16362258917862602,1,3,0,2,4,-0.5661611561830517,0,2,False
1,1,3,-0.5762606072432218,1,4,0,4,0,0.06206332191417451,0,4,True
0,3,0,-0.33199467788159737,1,4,0,1,4,0.21687988539619793,0,1,False
0,3,2,1.6089462515196464,1,1,0,2,0,-1.6990034131100802,1,3,False
1,2,0,-2.2049136120439425,1,1,0,3,3,0.3512143407051667,1,4,False
0,2,4,-0.5513586434860295,0,1,1,4,0,0.044107116415323576,0,3,False
1,2,3,-1.2151086269988673,0,4,1,2,0,1.3623390325622111,1,4,True
0,4,0,0.5724143461407263,0,2,1,1,4,-0.005001518094491222,0,4,False
1,4,1,-1.9078164430020215,0,1,1,4,2,0.3477288118051311,1,4,True
0,1,4,0.6243734979828702,1,4,0,2,0,-0.24676541138731836,0,2,False
0,1,4,-0.9459892701061272,1,2,1,2,4,-0.8178110576209383,1,1,True
1,2,3,-1.1592243348294127,0,3,0,1,1,-0.8344340990363756,1,2,False
1,1,2,-2.1023472470570805,1,4,1,2,2,-0.9874725427243269,0,2,True
0,2,1,0.08739443240980937,1,3,1,4,1,-1.4420981828206707,0,1,False
1,1,1,-0.16712320873721495,0,4,1,4,3,-0.6717171790530581,1,3,True
1,2,1,-0.26452363109479327,0,1,0,1,0,0.8957652256498405,1,4,True
1,3,0,-1.8516501790862874,1,3,1,3,3,-1.0596110753919206,1,1,True
0,4,1,1.2241677702516394,1,3,1,4,2,-1.4116285086964238,1,4,True
0,2,1,-0.1172165377682825,1,3,0,4,4,0.4614375375744088,1,2,True
0,1,4,0.07281020671064835,0,2,0,2,0,-0.36025027943788457,1,4,False
0,1,4,-1.4557830352231367,0,4,0,4,2,0.8897099331642918,0,2,False
1,1,1,-0.7825862499084915,0,3,0,3,4,0.2627092315082877,0,1,False
1,1,3,0.6301201804197534,1,2,1,3,4,-1.060653726665839,0,4,True
0,1,2,-0.3021710702023325,1,2,0,2,0,-0.1759441336750371,1,1,True
0,1,1,1.3717492095538202,0,2,1,1,2,0.26978878168431203,1,2,True
0,3,2,0.25022084044589504,0,1,0,4,3,-0.2799635716567432,0,1,True
1,3,2,-0.8802095083994962,0,3,0,2,4,0.49776114516840936,1,4,False
0,4,4,2.5374534872375385,0,4,0,1,2,-0.5114848347506535,0,1,False
0,3,2,0.34405232739875696,0,4,0,2,0,1.2866854111827897,1,2,False
1,4,3,0.7559960558834515,1,3,1,2,2,-0.5879088201233267,1,2,True
0,3,2,1.582026503972727,0,3,1,1,1,-0.328650805778859,0,2,False
1,2,3,1.135678179636088,1,2,1,3,2,-0.12051863371867579,1,1,True
1,3,2,0.20735268303205695,1,3,1,1,1,1.0619285916035743,1,2,True
1,4,4,0.5736496359802803,1,2,1,1,3,-1.806296921809133,1,3,True
1,3,0,0.672612341723246,1,3,0,2,2,-0.6998054921214677,1,4,True
1,4,4,-0.8581025989593505,0,4,0,3,2,-0.44242183996287326,0,1,False
0,3,4,-0.9651629825928313,1,3,0,2,2,-0.6513402544681832,0,2,False
1,3,2,-1.5910501377510462,0,1,1,2,0,-1.11402344726895,0,1,True
1,2,0,0.38852230630764806,0,2,1,3,1,1.6126837627544441,1,3,True
0,1,1,0.3455128261394161,1,3,1,2,4,0.7003999782331153,1,3,True
1,2,2,0.34646024965091116,1,2,1,3,0,-0.6167243577177723,0,2,True
0,1,0,0.5108545826770438,0,2,0,1,1,-1.2428611336666182,1,3,True
1,2,0,-0.8188891022567287,0,1,0,4,3,0.635808248856365,0,1,True
0,4,0,0.1077094384374657,1,4,1,2,4,0.7454994080760194,1,1,True
1,2,2,0.7200104365832658,1,3,1,2,4,-1.0769971901203255,0,3,True
0,2,0,-1.1294716870257118,0,3,1,1,3,-0.5427125190186728,0,2,False
0,3,1,0.29410792026779203,0,2,1,4,2,-2.5567688175261867,1,2,True
1,2,0,0.02759404124008271,0,2,0,4,2,-0.45512605260869976,0,3,False
1,2,0,0.4490072850295401,1,3,1,1,0,0.44921408731690443,1,1,True
1,4,2,-1.2003110495457385,0,4,0,1,4,0.9822341591311455,0,2,False
1,1,4,0.6327477961526274,0,1,1,3,0,1.1547351241914605,1,3,True
0,1,3,-2.2927546450834306,0,4,0,3,4,-1.9391284014115067,0,1,True
1,2,1,1.3935704055725133,0,3,1,2,4,0.038635973198273325,0,2,True
0,2,0,-0.7520451632536502,1,4,1,3,4,0.22052451082893929,0,3,False
1,1,3,-0.6873054634748054,1,2,1,1,2,0.38992961018141264,1,1,True
0,2,1,1.2159446175664952,0,1,1,3,3,0.8559435869210525,1,3,False
0,1,1,0.09282658645876056,1,3,0,1,3,-0.9979565869244812,1,1,True
0,3,1,-0.04351521248734567,0,2,0,2,1,0.7551105282643998,0,3,True
0,1,3,-0.04664995982823822,0,2,1,1,1,0.051866090623920356,1,4,True
1,1,1,-0.8371621546418724,0,3,0,2,4,-0.5748424988508464,1,1,False
0,1,1,-0.17867858229074737,0,1,1,1,3,-0.6375791636634759,1,1,True
0,4,1,-0.40305182051133753,1,1,1,3,0,0.6923987005826123,1,2,True
0,2,0,1.5720118632449172,0,3,0,3,1,-0.3689653345322873,1,4,False
0,3,4,1.1716521162949636,0,3,0,2,2,-0.2746992776263083,0,2,False
1,2,4,1.2377195339339555,1,4,1,3,1,0.5946846037282292,0,1,True
1,4,3,0.25104798000621315,1,2,0,4,3,0.596229667085965,0,4,True
1,4,3,1.850699835325127,0,2,1,2,0,1.8068090472376876,1,3,True
0,2,1,0.10047937320142691,1,2,0,4,4,1.3132539521580895,0,1,False
0,1,1,-0.881194354446076,1,2,0,3,0,1.8232764226923952,0,3,False
1,1,0,-0.04588536475827869,0,1,1,3,0,0.0004395676947901244,0,1,True
1,1,1,0.3951633606963012,0,4,0,3,3,0.8712436002684198,0,4,True
1,4,0,-0.729950748579101,1,2,0,2,2,1.084926320461793,0,2,False
1,2,4,-0.35000015625909847,1,2,0,3,1,-0.6478132649262186,1,1,True
0,1,0,1.0892879789078371,0,1,1,2,0,-0.9784033134835228,1,3,False
1,1,3,0.5147326109945569,0,4,0,4,4,1.3463685403754528,1,1,True
0,2,3,-1.0844168399330383,1,2,1,1,4,0.6708069336350576,1,1,True
1,1,3,0.44164466193560414,1,1,0,3,3,0.13286729902069697,0,2,True
0,2,3,1.5650629286721394,1,1,0,1,2,1.1342250377327343,1,4,True
0,1,0,-1.5324084459633762,0,2,0,2,0,1.8931248912835696,1,2,True
1,1,0,0.4231654051643886,1,3,0,3,2,-0.7439615279467827,0,2,False
0,1,1,0.33085003679746783,1,3,1,2,4,1.7686620933726869,0,2,False
1,3,2,-0.13934717482939296,0,1,0,4,2,-0.7185378270423785,0,4,True
0,3,2,1.5504987109314592,0,2,1,1,2,-0.5208864886570581,1,2,True
0,4,4,1.1364137314204292,0,2,1,4,1,3.454297080852776,0,1,False
0,1,4,1.7484921918854068,1,3,0,2,0,-0.8412563033258779,0,4,False
0,4,0,1.1396385227489945,0,4,0,1,0,1.4020361586287242,1,2,True
0,2,3,-0.9211018113072756,0,2,0,3,3,-0.8949098700889676,1,2,True
0,3,3,-0.06328003759495919,1,2,0,3,4,-0.14068444801632296,0,3,True
1,4,3,0.7036994244095667,0,3,1,2,2,-2.099789253149081,1,3,True
1,4,0,0.4093356771986689,0,1,1,3,4,1.473347145531083,1,3,True
0,4,3,-0.32613010816129284,0,2,1,3,3,-0.6070068005228194,1,1,True
1,3,2,-0.06575380073142856,0,2,1,3,1,0.13039896528991066,0,1,True
1,2,2,-0.8528158896912001,0,4,0,3,4,-0.30190645036627045,1,1,False
0,4,0,-0.34222337194876423,1,4,0,1,4,1.392149132532241,0,3,False
0,4,2,0.7955235267553897,0,2,1,4,2,-0.5591141253027729,1,1,True
0,2,4,-2.7705689981413686,0,3,1,3,2,-0.20213347381468913,1,2,False
1,1,2,-0.22832850057316503,1,1,1,4,1,-0.6418540426384706,0,2,True
1,3,0,0.6239610149033297,1,1,0,1,2,-0.48059245508550397,1,3,True
0,2,2,0.8037789759164363,0,3,1,1,2,0.5277525895047563,1,1,True
1,3,4,-0.488756363234848,1,4,1,3,3,-2.3507171856787314,1,2,True
0,4,4,-0.4486308721924653,0,4,0,2,4,0.802198905654204,1,4,True
0,1,0,0.40951539426912625,1,3,0,2,4,0.4225717448857009,1,3,True
0,3,2,1.572549423543876,0,4,0,1,4,-1.2481364609319663,1,1,False
0,4,1,-0.8494832836051854,0,3,0,2,3,-0.5481551966451973,1,2,False
1,2,1,2.1680992088691413,0,4,0,2,4,0.07022321594067667,1,1,False
1,1,4,0.4338962879913007,1,2,0,4,4,0.7266073791478624,1,2,True
0,2,1,-0.5709040527545126,1,3,1,3,4,1.1277283240064053,1,2,False
1,3,0,-0.07543991278393673,1,1,0,2,3,-0.06779873675598336,0,3,False
0,3,0,-0.883068080208656,0,2,0,3,4,-0.13067319270347236,1,4,True
0,2,1,0.2413349948186234,0,4,1,3,2,-0.5252340671864189,0,3,True
1,3,2,1.0023649115809568,0,4,0,4,1,0.47849059975831776,1,2,True
0,1,4,-0.1905170804532316,1,2,0,1,0,0.44598319697523564,0,4,True
1,2,3,0.3729985989267334,0,4,0,4,3,0.9171007294631602,0,1,True
1,1,1,-0.1935057356885206,0,3,1,1,3,0.40980472485103314,1,4,True
0,4,2,0.06784880330765668,1,1,0,4,3,1.1381202061758586,1,1,True
1,3,4,-0.9140393817896222,0,3,1,3,1,1.1233894641911928,0,1,True
0,2,1,-0.39469776926323735,0,4,1,2,4,-0.33116462287034026,1,2,True
1,4,0,1.5294339272354112,1,3,1,2,0,-0.037206151745079456,1,4,True
1,4,1,0.1440322658841739,0,4,0,2,3,-0.05813183553708263,1,1,False
0,3,2,-1.1822336771925457,0,3,1,3,2,0.21779394971786986,0,4,True
0,4,4,-2.2050469708837057,0,3,0,1,2,0.3428969004913754,1,2,False
0,3,1,1.3783138021542685,0,1,0,2,1,0.029550819444710826,0,2,True
1,4,4,0.6978970755180932,1,1,0,1,4,1.3180011479312705,0,1,True
0,4,4,-1.4717215216195936,0,1,1,3,0,0.016906035026627866,1,4,False
1,1,1,0.10100875113749942,1,4,0,2,4,-2.302354751137577,1,2,False
0,1,2,1.8016983229288273,0,2,0,4,4,0.519121969478499,1,3,False
1,3,0,-0.3926781776987867,1,4,1,3,0,-0.8600684835562099,1,2,True
1,2,3,-0.917950549626823,1,1,0,2,3,-0.3166642839251904,0,2,True
0,3,1,-0.05867025146285633,0,4,1,4,3,-1.2053522754351893,1,4,True
0,2,1,1.6728505061533276,0,2,0,4,4,0.41149609585740127,0,1,False
1,4,0,-0.01985611988001278,1,3,1,3,0,-0.3511047446145896,1,2,True
0,1,1,0.5213717720504084,0,1,0,2,3,-1.2940193871006882,0,1,False
0,4,1,-1.2983734144810999,0,4,1,4,2,-1.2357978485993983,1,1,True
1,4,3,1.4845715531961687,1,2,0,3,2,-1.1084765292864827,0,3,False
1,4,4,0.77998949425309,1,1,0,1,1,0.6261306522604307,0,2,False
0,3,1,-0.032546933989653255,1,3,1,3,1,-0.40717679555213004,0,4,True
1,3,4,1.2221256149044848,1,1,1,4,1,0.9271514673847497,1,2,True
1,2,4,-0.3581870929710109,0,1,0,4,3,0.2147018449725678,0,3,True
1,4,1,-0.29234774317162354,1,1,1,2,1,-0.07712540916013898,1,3,True
0,2,3,0.5752205383520522,1,2,1,1,3,2.046713899811609,1,3,True
0,2,2,-1.1900698196847974,1,3,1,1,0,1.3442664098253365,1,3,True
1,3,3,-2.52297523964226,0,3,0,3,3,-1.2040218417641253,0,2,True
1,4,1,2.5366500046977754,1,2,1,4,4,0.022582136520126285,0,2,True
0,2,4,-0.7402978149644349,1,4,0,1,1,-0.6937684107560241,1,2,True
1,3,2,1.0028440476933058,0,4,0,1,0,-2.1563027960082577,1,3,False
1,3,2,1.0564978637375724,1,2,0,3,0,0.6026523560133064,0,1,True
0,2,0,1.1468615520029846,0,3,1,1,3,-0.42846338883242807,0,2,False
1,4,3,-1.1474511866596075,1,3,1,3,3,0.3366319905222967,1,2,True
0,1,4,0.9541223825599692,1,2,0,1,4,1.1413962385734429,1,2,True
0,1,0,-2.0177281652636396,0,4,1,4,0,0.7798904528294275,0,2,False
0,1,1,1.3533858576081068,0,1,0,2,0,0.27039783994032035,0,3,True
1,4,3,0.1781862322026123,1,1,0,3,2,0.984986071576011,0,1,True
1,1,0,0.069544779503994,0,3,0,4,2,1.6156844110564494,0,4,False
0,2,0,-0.3516380722386035,0,4,0,3,0,-0.2761526032436147,1,4,True
1,3,0,1.6001603390687862,0,2,1,4,1,0.024919641408267225,1,4,True
0,1,2,-1.2993450162429832,0,4,1,3,3,1.7738842600389657,1,1,False
1,2,0,2.5840023039797857,1,1,1,4,1,0.9632802820039859,1,2,True
0,4,4,-0.42169679771055885,1,2,1,1,3,-0.5544879084651161,1,1,True
1,1,4,-0.9954736822677606,1,3,1,4,3,-0.3927409816944925,1,3,True
0,1,2,-0.2987849942613052,0,4,1,2,0,-1.213423627254002,1,3,False
1,1,0,1.5137517485355132,1,1,1,1,1,-0.7577548899651552,0,2,True
1,4,4,0.2558893157443891,0,4,0,3,2,-0.7719795587610515,0,1,False
1,4,3,1.6502316463258342,0,3,0,3,0,-0.539584753716946,1,4,False
0,4,0,0.7277046258295956,1,1,0,1,2,-0.7392368429858336,1,1,True
1,3,1,1.8845676032274987,1,2,1,4,2,-0.2962127811107273,0,2,True
1,1,1,0.04115507352553902,1,4,0,4,0,-0.35115960392291107,0,2,True
0,1,0,-0.1755763508607038,0,2,1,3,2,-0.0697490687771962,0,2,True
1,2,0,-1.7441254515694173,0,1,0,4,3,-0.09133884042909202,1,2,False
1,1,0,-0.30435407750407695,0,3,0,4,1,-1.8050653694530974,0,2,False
1,4,2,-0.22052483050686086,0,2,0,4,1,0.4734679953961625,1,2,True
0,3,3,0.6502479118040297,1,4,0,2,0,1.2832169506724636,1,4,True
1,2,1,1.5303132163762916,0,4,1,3,0,1.1708702016812953,0,1,True
1,2,1,-0.5958858170356535,0,4,0,3,0,-0.16384781998516323,0,3,True
0,2,1,-0.5070070018447947,0,4,0,4,2,1.6564192239045281,0,4,True
0,3,2,-1.2661885372900274,1,4,0,3,0,0.6113686558500097,1,4,True
1,1,3,-1.4638551230983472,0,1,0,3,0,-2.371983930188036,1,4,False
1,1,2,-0.03223037322533956,1,2,0,4,0,-0.35185176645689725,1,4,True
0,2,3,1.5180832496333632,1,3,0,1,3,1.094124383644042,0,3,True
1,4,1,-1.3976701433438414,1,1,1,3,4,-1.5648835026751364,1,4,True
1,3,1,0.14727502535049383,0,4,0,2,0,1.0061305111842918,0,4,True
0,3,4,1.1579393393973096,1,2,0,3,4,0.6712681039324803,0,1,True
0,4,1,-1.5726453277327415,0,2,0,4,2,-0.45977491693992756,0,4,True
1,3,0,-0.5231401220767321,1,3,1,2,3,-0.319902431798368,0,4,True
0,3,2,-1.4180655179289832,1,1,1,4,0,-0.0917757074268027,0,3,False
1,1,4,0.23180273458579295,1,3,1,3,2,-2.834191474327377,0,2,False
1,3,4,-0.10995999033130084,0,3,1,4,0,-0.6122574011299058,1,2,True
0,1,4,-0.26588297704957836,0,4,1,4,4,-0.38722942646286773,1,3,True
1,4,1,-0.4181825772537881,0,1,1,2,1,-0.6251050829580789,0,2,True
1,2,4,-0.6236712278483811,0,2,0,1,1,-0.8931580224029508,0,1,False
