obj1_feat_0_binary,obj1_feat_1_nominal,obj1_feat_2_ordinal,obj1_feat_3_quantitative,obj1_feat_4_binary,obj1_feat_5_nominal,obj2_feat_0_binary,obj2_feat_1_nominal,obj2_feat_2_ordinal,obj2_feat_3_quantitative,obj2_feat_4_binary,obj2_feat_5_nominal,collision
1,4,1,-0.6133963132797922,1,4,1,3,1,0.1746918293686154,0,2,True
1,2,0,0.3798104134965343,1,4,1,1,2,0.1868994959965825,1,4,True
0,3,0,0.845646842958116,0,4,1,1,0,0.3271488477525287,1,3,True
0,3,4,1.4426866995086258,0,1,1,1,1,-0.9554047928279287,0,3,False
0,1,1,0.988854209896434,1,4,0,4,2,0.5558223587849948,1,3,True
0,3,1,0.18064074379393552,1,3,0,3,3,0.21956843953656197,0,4,True
1,3,2,-0.1529895792479104,0,1,0,2,4,-0.09439915844275022,1,4,False
0,4,4,1.7817471586052653,1,2,0,3,1,-0.19125573529345108,1,4,False
0,1,1,-0.784030425774836,0,2,0,4,2,1.2825055677655846,1,1,False
0,2,3,-0.26056606748977734,0,3,0,3,2,-0.12184920700609733,1,2,True
0,2,0,1.7224292100397869,1,4,0,4,1,0.6808027728570775,1,2,True
0,3,3,-0.7618692770053999,1,2,0,3,2,-0.14220796631571672,1,1,True
1,2,4,-1.7553320647424768,0,4,1,3,1,-1.1044980608925703,0,1,True
0,1,2,0.48528180863460174,1,4,1,1,2,0.6870126211445298,0,3,True
1,4,1,-0.38430448521567107,1,4,0,3,2,0.26383512069044474,1,1,True
0,1,4,-0.5472399849429569,0,3,1,2,0,0.7482363415962636,0,1,False
1,2,1,-0.6335459287752191,1,1,0,4,4,-0.8642948755580515,0,1,True
1,1,4,-0.40180087727853936,1,3,1,4,1,1.5345154086024244,0,4,False
1,1,1,-0.5226565731185021,1,4,1,2,0,-1.54887805515818,0,3,True
1,1,0,-0.6846431944249517,1,1,1,3,2,1.2058995620548543,0,2,False
0,1,2,-1.0217700121636886,0,4,1,2,0,-0.4059791152185135,1,4,True
1,3,2,-1.1218308060713005,0,2,1,4,3,0.23710152457753056,0,1,True
0,3,4,2.3420877532025157,0,3,0,1,4,-0.3348980253108578,0,4,False
1,2,1,0.7308155485500338,1,3,1,4,3,0.2591046002384568,1,2,True
1,2,0,0.17968581964522704,0,4,1,1,4,1.265885531713097,1,3,True
1,2,4,-2.017432997725515,0,3,0,2,4,1.2283914138772927,1,3,True
0,1,4,-1.107714272366609,1,1,1,1,2,-0.2727570349460003,1,1,True
1,1,2,-2.934167912766559,0,1,0,1,1,-0.7763897337276385,0,2,True
0,1,2,-0.9979160259180392,1,1,1,3,3,0.7238283725082044,1,4,True
1,4,1,1.641585408596283,1,4,0,2,3,1.5563581261599084,1,3,True
1,2,3,-2.7335981689467275,0,2,0,1,1,-0.45257125182892977,0,3,False
1,1,4,-0.07288747452424502,0,1,1,3,2,-0.2222779543245905,1,3,True
0,2,3,-0.11778875680307424,1,3,1,2,0,-0.7158420152185597,1,1,True
0,1,4,0.4484758882862802,1,4,1,2,1,-0.6836126406502978,1,2,True
1,2,3,-0.30901376502531364,0,4,1,3,2,-0.8907560622393393,0,2,True
0,1,3,-0.008773088758597686,1,4,0,2,0,-0.07748910476576785,0,2,False
0,1,0,0.5436095833203782,0,4,0,2,0,-0.1895393261278864,1,3,True
1,1,0,0.06313849376005051,0,4,0,4,2,2.576213491960536,0,4,False
1,3,1,-1.3711162868472546,0,3,1,1,2,-0.3979957624261065,0,4,True
1,3,3,1.405233893783192,0,2,0,3,2,-1.821525302568116,0,2,True
1,1,4,-1.2651533732570286,0,4,1,2,4,0.9917869867535214,0,3,True
1,4,0,-0.10394719999677762,0,3,0,4,2,0.5949061126219841,0,2,True
1,4,3,-0.46594447351815454,1,2,0,4,0,-1.506786574161976,1,2,True
0,3,2,0.5714800137011652,1,1,0,2,4,1.4617754471986757,0,4,False
1,3,0,-1.3654715083337372,0,1,0,1,4,-0.1437468949326338,0,3,False
0,2,2,-0.7777109643479405,0,2,0,2,4,1.6444233599114113,0,3,False
0,3,2,-0.1561703659184515,0,2,1,3,0,-0.43804908038438256,0,1,True
0,3,1,1.697167564348895,0,3,0,4,2,0.10255272140790712,1,3,True
0,3,4,1.1037870579309421,0,4,0,1,3,0.5174400095857442,0,2,True
0,1,0,-0.510890440904268,0,4,0,3,2,-0.2183931286503726,0,3,False
1,1,1,-0.9496353210615878,1,2,1,2,4,0.3478449046670313,0,4,True
0,1,0,0.610210957831355,0,2,1,4,1,-1.0340278265916414,0,1,False
0,4,1,-0.5095126489177658,0,1,0,1,2,-0.45847741459058017,1,4,True
0,3,2,0.8895068155105843,1,3,0,4,1,-0.05003087846765577,1,4,True
1,2,0,0.29408101326870956,1,1,1,1,3,0.37823774688321254,1,2,True
1,2,3,0.8550055547532956,0,4,0,3,0,0.30558693793636,0,4,True
0,2,4,0.29080568915432214,0,2,0,1,4,-0.5395695823550529,1,4,True
1,1,3,-0.34187385831995315,0,2,0,4,2,-3.212418586263796,1,4,False
1,1,0,-0.4154222574720838,0,3,0,1,1,-0.24619123348633684,1,2,True
0,2,4,-1.6821090039443898,1,3,0,3,4,1.525153478029888,1,4,True
0,4,0,0.6475606956500886,0,1,0,3,1,-1.2954923053686374,0,1,True
0,4,2,0.35653686937550827,0,1,1,2,3,0.28728487246684487,0,1,True
1,1,4,1.0082955570893282,0,4,1,4,3,-1.013645002769842,1,1,True
0,2,2,0.09101704631666366,1,1,0,3,3,2.07230996743158,0,4,False
1,1,1,0.36215508400519086,0,4,0,3,2,-0.33209933962350474,0,1,True
0,2,4,0.2908104631285209,1,4,0,3,1,1.1724694626879815,1,4,True
0,4,0,0.12380289162639628,0,1,0,3,2,-1.8084420448166345,1,1,False
0,4,1,-0.528345272141118,1,4,0,4,0,-1.0831193955923768,1,1,True
0,2,3,0.8754761622323314,0,1,1,1,2,1.588890234156682,1,3,True
1,4,1,-0.6587567468893829,1,1,0,2,1,-0.3440471020938053,1,4,True
0,3,1,-1.3500295051903624,0,4,1,3,1,1.4605188531144178,0,1,True
1,1,2,0.6548146550422371,0,3,0,1,2,0.08979970615743599,1,1,True
1,3,4,-0.9446654713923438,1,2,0,2,4,0.724869266063776,1,4,True
1,2,3,0.32619399574781416,1,4,1,2,1,1.1198695939900596,1,1,True
0,2,2,1.0375578917471082,0,1,0,3,3,1.5879792199554472,0,1,True
0,3,2,0.3460653141751041,0,3,1,2,0,-1.6509783347755211,1,1,False
1,1,0,-1.5358093742419743,0,1,1,1,4,1.3243508643911668,1,1,True
1,2,1,-0.14252148505329457,1,1,1,3,2,0.9929923210088453,1,3,True
1,1,4,0.09856516574902749,0,4,1,4,1,1.9599072958118273,1,4,True
1,3,2,-0.5499795547294177,0,2,1,3,2,-2.015466347573224,0,3,True
0,4,4,-0.19733282692704388,0,4,1,3,0,0.9523030543789861,1,2,False
1,3,4,-0.2346787004105636,1,4,1,4,1,-0.28065869169533764,0,4,True
1,2,4,-1.3533000897628602,0,3,0,1,4,-0.03719729232320944,0,4,True
0,2,0,-2.248158661682143,1,1,0,3,1,0.98445662347934,1,4,True
1,4,4,-0.06722484581225155,1,4,0,4,2,-1.3273228698010637,1,3,True
0,4,2,-1.3723842654197187,1,3,1,2,1,1.1817531336814786,1,2,True
1,1,3,-0.6657118896378614,1,4,1,2,0,-2.1331255728750644,0,4,True
0,4,0,1.3009086517073436,1,1,1,1,2,-1.172526457094817,1,2,False
1,3,4,1.1295975301112766,0,1,1,1,3,-1.2029174638496307,1,1,True
0,4,3,-0.6951136819773733,1,4,1,3,3,-1.0380116437571998,0,3,True
1,4,3,-1.019092188943612,0,2,0,2,2,-2.1381494374002545,1,1,True
1,2,3,0.0779140691059449,0,1,1,4,0,-0.9804614350006117,0,1,True
0,2,4,-1.6920810119595777,0,2,0,2,4,-0.5230289369336905,1,1,True
0,1,0,1.8624087971526588,1,1,1,4,3,0.04348916951386728,0,2,False
0,3,2,-1.9652016733077862,0,1,0,4,4,-1.5577746888122912,0,4,False
1,3,0,-1.1393871675662066,1,2,1,3,1,1.9243245491319423,0,3,True
0,4,0,-0.9199951542241005,1,3,0,3,1,-1.095370426522289,1,2,True
1,3,3,-0.2421733098211311,1,2,0,2,1,0.44459388737516464,1,1,True
0,2,0,0.48379217671769087,0,1,0,2,4,-0.8792612138088685,1,4,True
0,1,4,0.42391065073254225,1,4,1,1,1,0.7586693916384318,1,1,True
1,1,4,-1.2537029319363269,1,4,0,4,4,-1.6422590617254573,0,4,True
1,1,4,-0.2898042563017501,1,3,0,3,4,-1.1758750771880946,1,1,True
1,2,0,0.20633626399529637,0,4,1,4,4,0.295890639637509,0,4,True
0,2,3,-0.6146348463341479,0,4,0,1,2,-0.08662113769504862,1,1,True
1,3,4,-0.615868027695564,1,3,1,3,3,-1.5383479286722577,0,2,True
0,4,4,1.4449507127972576,0,3,1,3,3,-1.911343636949813,0,1,False
1,2,1,-0.2731943821403625,0,1,1,1,4,1.0213906816447527,1,1,True
0,1,4,1.0099866403590758,0,4,1,1,3,-0.024272941961891586,0,1,True
1,1,3,0.3250154518988889,0,2,0,1,1,-0.5551596655772992,0,3,True
0,3,3,-0.1491408422917806,1,4,0,1,0,1.9898847117934244,0,4,False
0,4,1,-0.3175070761299805,1,2,0,3,1,-0.8793503206504055,1,1,True
0,4,3,-0.7583106567504744,0,4,1,1,0,-0.363784363485816,0,4,True
1,2,2,0.7226692340896889,0,1,0,2,3,1.2356239303851382,0,2,True
1,1,4,-0.9399342223394508,1,3,1,4,4,-1.908139522327079,0,4,True
1,3,0,1.0027758715383943,0,4,0,3,0,2.229760545215892,0,2,True
1,1,3,1.3301346993141099,1,1,0,1,0,0.81312231755198,1,3,True
0,1,2,-0.8790432046311129,1,4,0,4,2,-1.0411368741029692,1,4,True
0,2,3,0.06231313612904815,0,4,0,3,4,-1.4289872008318611,0,4,True
0,1,2,-1.0339295966905175,1,1,0,4,3,-0.06520458197757312,1,2,True
1,1,0,-1.4417707058378393,1,2,0,3,1,0.6166920467700779,0,2,True
0,4,1,1.0157626156256185,0,2,0,1,2,-1.3170382732029344,0,4,False
1,4,3,0.5129283540279425,1,3,0,1,0,0.19233136520017907,0,2,False
0,1,0,0.1992334587555624,0,1,0,1,0,-0.21353249153914766,1,1,True
0,3,1,-0.17404143073885245,1,3,1,4,1,-0.4068952938897846,1,3,True
1,3,1,2.5455453311101324,1,3,1,3,4,-0.5176065413584171,0,4,True
1,2,2,-0.3545495140988495,1,2,1,1,1,-1.0902089698636048,0,4,True
1,3,3,0.4571838704789879,1,3,1,3,1,-0.55782548486857,1,4,True
1,3,3,-0.6690861764687983,1,1,1,3,0,1.571938600873954,1,2,True
1,4,4,0.8138788813156853,1,3,0,4,3,-0.2044312035667276,0,2,True
0,3,3,-1.156292136878446,0,4,1,4,1,-0.9335299087916902,1,3,False
1,3,4,-0.7406144846230336,0,2,0,1,0,0.6599965342257333,0,3,False
0,1,0,0.5671455400128368,1,1,1,3,3,0.23154754242706874,1,3,True
1,1,0,0.5750213514271998,0,4,1,2,0,0.19040625051719354,0,2,True
1,2,1,0.0955459833960271,1,3,1,2,4,0.21973541573906866,1,4,True
0,2,0,0.2109697741064554,0,1,0,2,3,0.7477691088866774,1,1,True
1,3,1,-0.8952092339420452,0,3,1,2,4,-1.342447031777724,0,4,True
0,2,2,0.23999044293275526,1,4,1,2,2,0.050889741620675805,1,2,True
1,1,3,1.1210060698558308,1,3,1,3,4,0.18194287388951502,1,4,True
1,3,2,0.792538460957384,1,1,0,2,0,-2.223416965022731,0,3,False
1,4,0,0.43866558881675793,0,2,0,1,3,0.5615840378502853,1,4,False
1,4,0,0.4060157861976329,0,3,0,4,3,0.08345314472123744,1,1,True
1,2,1,-0.5580720932819778,1,3,0,4,3,-1.120365343675827,1,2,True
0,4,3,-0.0226872482077239,0,3,1,3,3,0.4384672945829038,0,2,True
0,3,4,1.0105473432383474,0,1,0,3,4,0.35832971137979075,1,4,True
0,4,0,0.440454788366615,1,2,0,1,2,0.32674885611576604,0,4,False
0,1,3,0.32491461294302026,1,2,1,1,0,0.9598481062991857,1,4,True
0,4,2,1.1315511113151742,0,2,0,1,3,-0.8636228699976988,1,3,False
0,4,1,0.32405047316412905,1,2,0,4,2,-0.10153048817946678,0,2,True
0,2,4,-0.6731153021360521,0,2,0,2,4,0.742138155498665,1,4,True
1,3,1,-0.5765412653916869,0,1,0,3,4,-0.9371880597366588,1,1,True
0,2,4,-1.6302595179104238,0,3,1,1,2,1.3515886647670936,1,2,False
1,4,2,-0.723800033124659,0,3,1,1,0,0.1902795497934231,1,2,True
0,1,1,1.577461765621823,1,2,1,2,2,1.8426586799680222,0,2,True
0,3,4,-0.7485883109348117,0,1,0,1,2,-0.014794381520697187,1,1,True
1,1,0,-2.3279529866247537,1,4,0,2,1,0.29412341004648046,0,2,False
0,4,1,0.5895739364892136,1,4,0,3,0,0.26143226186499985,0,4,True
1,3,1,-0.20390053640731104,0,4,1,1,0,-0.7674018283518871,1,4,True
0,1,3,1.5312798230764084,0,3,1,4,3,0.3823284709098754,0,4,True
1,2,0,0.6567791891541224,0,1,1,1,4,-0.19790064683022937,0,1,True
0,4,0,0.8263203105132395,0,4,1,2,0,-1.1669799527075484,0,1,False
0,4,0,0.26909808966974547,1,4,0,3,4,0.4439060392989493,1,2,True
1,3,2,0.9481734389005184,1,2,0,3,2,-1.0747532003801372,0,4,True
1,2,0,1.1128420959744678,0,4,0,4,0,-0.04893866653673431,1,4,True
0,1,2,-0.572757234987713,0,2,0,2,0,1.23670067490151,1,1,False
1,2,0,0.8917148037662446,1,4,0,3,1,-0.5763039904761964,1,1,True
1,2,4,1.4337691567415625,1,3,0,3,4,-0.44010224058404385,1,4,True
1,1,2,1.7398487428969045,1,1,1,1,1,0.9010812601436814,0,4,True
0,2,2,0.32704733561712906,0,4,0,1,4,1.821352255824425,0,4,True
0,2,0,-0.31323834370371745,0,2,0,3,3,-0.7023322521567233,0,1,False
0,4,0,1.2526121413485671,1,2,1,1,1,1.256349996996061,0,1,True
0,4,4,0.09257069857609443,0,1,0,1,3,-1.9617879932762887,0,4,False
1,2,2,0.510558843806592,0,1,0,1,4,-0.2504931786505096,1,4,False
1,3,2,0.008615344602585893,0,2,0,1,4,1.4686579946916518,0,3,False
0,2,2,0.7274409586148556,0,4,1,2,4,-0.8156823348873103,1,2,False
0,1,3,-1.626775704592547,1,3,1,2,2,-0.6611878653506642,0,2,True
0,2,4,0.1526108163099495,1,1,0,3,1,0.6603415144153317,1,1,True
1,2,3,0.6273680362207084,0,3,0,4,0,-0.8921182864732177,1,2,False
0,4,0,-0.3434941533863184,1,1,1,4,1,-0.5649045151472983,1,4,True
0,3,3,0.8596383886080387,1,4,0,2,2,-0.18292464415007506,1,1,True
1,3,4,0.10403596735774058,1,1,1,4,4,0.9762609093854309,1,1,True
0,2,2,-1.0047210794763988,1,3,1,1,3,-2.0113316107498247,0,1,True
1,4,3,-0.9840326888672546,1,3,1,4,0,1.9683807053228493,1,3,True
1,3,0,-1.3236848867512991,1,2,1,2,4,-0.5990559713374369,1,1,True
1,4,0,-2.049070800813448,0,1,0,1,0,0.6955474595438249,0,2,False
1,1,4,1.648692277496825,1,3,0,1,0,0.004727459343875374,0,4,False
1,4,1,-1.905361262841836,1,4,0,3,2,0.4416336473768979,1,4,True
0,4,1,0.9197586990301462,1,3,1,1,4,1.472927115381811,1,2,True
1,2,2,-0.9060619236587356,1,4,0,3,3,0.0013975559853056964,0,2,True
1,1,1,0.32670205867826085,0,4,1,3,2,-0.12138039706199771,0,4,True
0,1,1,0.7943561699546834,0,3,0,3,2,-0.8762971320052809,1,1,False
1,2,3,-0.7497282341114713,0,2,1,3,0,0.5637134027572808,0,1,True
0,1,1,0.8338195525760811,1,2,0,3,0,-0.3103309164597436,0,1,True
1,1,2,2.356310041071935,1,1,0,1,2,-0.8406662951951951,1,4,True
0,1,3,0.689220971142402,0,4,1,2,3,2.1191781744437543,1,3,True
1,3,3,1.2489119051619366,0,3,0,4,3,-0.20848669167522385,0,4,True
0,1,1,3.2078256942131977,0,1,0,1,0,2.117692483149324,1,2,True
0,1,1,1.234984862544866,1,3,0,3,0,-0.753336687573614,1,3,True
1,1,0,-0.09545687699592707,0,2,0,4,3,-0.4306566868075569,1,4,False
1,1,2,-0.23757329107208042,0,4,1,3,4,0.8391083469482914,0,1,True
1,3,0,1.3983398568766547,0,3,1,2,3,2.015063032739564,0,4,True
1,4,4,1.3257371496508936,1,1,0,2,0,1.8689096978304087,0,4,False
0,3,2,-0.5110605215655071,1,4,0,4,0,-0.7531636028455708,0,3,False
1,2,3,-0.9310138354577102,0,3,0,2,4,-0.015115140718224318,0,4,True
0,1,1,0.24662939140669238,1,3,0,2,0,0.9949367750621475,1,4,True
1,3,3,0.8019868657958369,0,4,1,4,3,-1.3311585464661155,1,4,True
0,1,4,-0.08503742729147677,1,1,1,3,1,-0.658758327023968,0,3,False
0,2,1,0.22125857931424692,1,1,0,3,0,1.2678365385629078,1,2,True
0,2,2,-0.9949618695130901,1,1,1,2,0,0.3441015887292743,0,2,True
0,3,3,-0.6533985416438773,0,4,0,3,0,1.3796216215079868,1,4,False
1,2,3,0.9544631296436886,0,4,1,3,0,-1.851008750005597,0,3,False
0,2,1,-0.3139274767080624,1,2,0,2,4,-0.6335965662066384,1,2,True
0,1,0,0.41282304140840326,0,4,0,2,4,-1.7052185643796054,0,1,False
0,1,2,-0.3036506306970409,1,2,0,3,0,-2.0250820754489056,0,3,False
0,4,3,-0.535743672784179,1,3,0,2,2,1.9106026885947922,1,2,True
1,4,2,0.17977034229037475,0,2,0,4,0,-1.8683565451712776,0,4,False
1,3,2,0.697153151930682,0,2,1,1,1,-0.2959853333637508,1,4,True
1,3,4,-0.8322106852279357,0,4,0,1,0,1.0145968621046968,1,2,False
0,2,4,-1.1706784553046021,1,1,1,4,2,-1.5150831749350544,0,3,False
0,2,0,-0.17616078523835602,1,4,1,3,1,-0.8390057878499325,0,1,True
1,1,1,-1.0835376056632504,0,1,0,1,2,1.1763267287270012,1,4,True
1,2,0,1.3335905389053513,0,4,0,1,4,-0.16947803206106132,1,1,False
1,1,1,0.2537618014987337,1,1,1,1,4,1.3284271714308185,0,1,True
1,4,0,-0.8716360810704834,1,1,1,4,2,0.06196837270689484,0,4,True
0,1,2,-1.6116143608599967,1,2,1,3,2,-2.594474336184048,0,4,True
1,3,2,-0.2807252727139084,0,4,1,2,0,0.1727929345171137,1,3,True
0,3,2,0.19916996824874414,1,4,1,2,3,0.5081321811113095,0,3,True
1,4,2,-0.28460409112812346,1,3,0,3,1,1.2650370824343824,0,2,False
0,3,0,0.9329938478543573,0,2,1,2,1,-0.32967992151848224,1,4,True
0,1,4,-0.19407159236942584,1,3,1,2,3,0.6751020832031215,1,2,True
1,1,1,0.3820266254029168,1,3,1,1,0,-1.6690094107037854,1,4,True
0,2,0,-0.6878861688580344,0,4,0,4,4,0.1872858866007125,0,1,False
1,2,0,-1.1630869856076185,0,4,0,3,4,0.887926120253507,1,3,False
0,2,1,-0.48224696479789647,1,4,0,4,0,3.303844829572293,1,3,True
0,4,3,-0.41198352115240566,0,2,0,2,1,-0.5358819593390786,1,2,True
0,4,0,1.1720279807754248,0,2,0,1,3,-2.179887455053514,1,2,False
0,1,1,-1.068208053507483,1,2,0,2,0,1.711473798364199,0,4,False
0,4,3,0.12333407857804328,0,3,0,1,3,1.866653926072367,1,1,False
0,3,3,0.08523748133280713,0,2,0,1,0,0.9713029201021294,0,4,False
1,3,1,-0.25203535710279923,1,2,1,2,1,-0.8081379670301584,0,2,True
1,1,3,0.15901752546650888,1,2,0,3,4,-1.3425388593569383,0,2,True
0,3,1,-0.6221966892469124,1,2,0,4,4,1.2906679069821931,1,4,False
1,3,1,0.2679656521005085,0,2,0,1,4,2.2493255017736855,1,1,False
1,2,2,1.0224955007857184,1,4,0,4,4,-0.9540276950888593,0,4,False
0,1,4,-0.3631814595134147,1,4,0,1,4,1.2851896719680447,1,2,True
0,3,1,0.6006590086784278,0,4,0,4,2,-0.44338855530529814,1,2,True
0,4,1,1.7344253738995297,0,3,1,4,0,-0.5087024404057586,0,4,True
1,3,1,2.250868913445028,1,1,0,4,4,0.6272100318009172,1,3,False
1,1,3,0.30867808668016045,1,3,0,2,0,1.007208235076853,0,4,False
0,2,0,0.6861796926862692,0,4,0,3,0,-1.6089755436298236,1,1,False
1,4,2,-0.8144745805879813,0,1,1,4,1,-0.7739087967555228,1,2,True
0,4,1,0.07340195813740584,0,2,0,2,4,-1.402399271626535,0,1,False
0,1,3,-1.5538967388072789,1,1,1,4,0,0.15747802844682518,1,2,False
0,2,2,-0.022351081266769136,0,3,0,4,2,-2.6532061963350726,0,4,False
0,2,0,3.0795966606017404,0,1,1,4,0,1.2072426020291398,1,4,False
1,2,3,-0.22880090428638675,1,1,1,4,0,0.2007288429072192,1,3,True
1,4,1,0.30433709318106056,1,3,1,4,2,0.43074906442395366,1,3,True
0,2,0,0.8245444490126403,0,3,1,4,3,-1.3058673418742657,1,4,False
1,1,1,0.21741570224957887,1,1,0,4,2,0.4681211459302361,1,1,True
0,1,3,-1.0880310051820856,0,4,1,2,3,-1.140496845077737,1,4,True
0,2,2,0.6874823523942648,0,4,0,1,3,0.7634551995835661,0,1,True
1,3,2,-0.2701562526356229,0,3,0,1,1,0.5316009105645543,1,3,True
0,4,1,-1.3773029357578392,1,2,1,2,0,-0.1703886057661148,1,1,True
1,3,0,0.6774116815853282,0,3,1,3,1,1.4944736411071806,1,1,True
1,2,0,1.0605815660684756,1,1,1,4,1,-1.5894629813711314,0,3,True
0,3,3,-1.6829197346262528,0,3,0,1,0,0.4584927046777569,1,1,False
1,4,0,2.0624448950904304,0,3,0,2,4,-1.3878220110104005,0,4,False
0,1,0,1.620638692631282,1,1,0,1,2,0.16768622787500673,0,3,True
1,1,1,0.8702560704418578,1,3,1,3,1,-0.771136121142097,1,1,True
1,2,1,0.5868212726893928,0,4,0,4,3,-0.929484341144776,0,3,False
0,2,1,0.5764786619721919,1,3,0,1,0,0.5390542954446689,1,2,True
0,4,1,-0.7384538776113436,1,4,0,3,4,1.1002268087649272,0,1,False
0,2,1,-0.40875277877283833,0,4,0,1,1,0.35960387985988196,0,4,True
1,4,1,-0.08091934131660426,0,3,0,4,4,1.0998352631522577,0,4,True
0,4,3,-0.36157728257889826,1,4,0,4,0,0.26780845816342724,0,4,True
1,2,0,-1.2463650968808686,0,4,1,3,3,-2.320235578382588,0,3,True
0,2,1,0.8365538066387596,0,3,0,1,4,1.0065344358203272,0,4,False
1,1,1,-0.16339266823517767,0,4,1,3,4,-1.9607410130175014,0,2,False
1,3,0,0.9320058288740171,1,2,0,3,3,-0.8385072638529029,0,1,False
0,2,3,-1.4690049195729493,0,4,0,4,1,-0.39645900138748574,0,2,False
0,1,1,-0.23263228777890999,0,1,1,4,1,0.7893816215118516,1,4,True
1,1,0,0.21962690122230355,1,3,1,4,4,-1.4101372096455806,0,4,False
0,2,0,1.4920759609561882,1,1,1,3,1,1.0285845125044832,1,4,True
0,2,2,1.3370696025409683,0,1,1,4,1,-1.0363607009823967,0,3,False
1,4,2,1.9477082509851866,1,3,0,2,1,-0.16953654870918053,1,1,True
1,4,3,2.3689531137450044,1,3,0,1,0,-1.7067228528163723,1,2,False
0,2,3,1.1609931564155054,1,2,0,4,4,0.5425616929172975,0,4,True
1,4,2,0.8711876755323884,1,3,0,3,0,0.6564061623035385,1,1,True
1,4,0,0.8266831619896332,1,4,1,3,4,0.5359635622395895,1,2,True
1,2,3,-0.3896041059811626,0,3,1,2,0,1.2590757398371168,1,2,True
0,3,1,1.1972552983174485,1,2,1,4,3,-0.23316759929804626,0,2,True
0,2,2,1.175423685441855,1,4,0,1,2,2.052039641961766,0,4,True
1,4,4,-0.09472293520896846,1,1,0,1,2,0.28913809953114894,0,4,False
1,2,3,0.05890104249194602,1,1,0,3,1,0.08776009712375162,0,3,False
0,4,2,0.24565445709772418,0,4,0,2,2,1.4783769865546066,1,4,True
1,2,4,-1.1214698437441661,0,3,1,3,2,-1.62980142459653,0,1,True
1,3,4,0.9466546404576677,1,3,0,4,3,0.004830906560583008,1,3,True
0,1,4,0.9097731575132159,0,3,0,3,3,-1.6011734533416628,0,3,True
1,3,2,-0.34129960947368837,0,1,1,2,2,-0.508906356080717,0,3,True
0,4,3,1.0397562649731822,0,4,1,4,0,0.8001957728702338,0,1,True
0,1,4,0.5451984613877381,0,1,0,2,2,0.45579624278194497,1,1,True
0,2,2,0.3840402114764466,0,3,1,3,2,0.5229541399561026,1,3,True
1,3,3,-1.595842433900964,1,2,1,2,0,-1.44485020900668,1,4,True
1,1,3,-0.48338552020174935,0,3,0,3,2,1.1972106482398708,1,2,False
0,1,2,-0.7674567010682856,1,1,1,1,2,2.313198683920862,1,4,True
1,1,4,-1.4204496251943943,1,1,1,1,2,-1.2346125266750916,1,1,True
0,2,2,-0.9805216214012799,1,2,0,1,2,-0.40772002385567496,1,2,True
1,1,3,-1.2068614308819379,0,3,0,2,0,-0.42659664237716294,0,2,False
0,4,0,0.8326586855698,0,2,0,2,0,0.10791279907912825,0,3,True
1,4,0,0.5945536438985196,0,4,0,3,4,1.2620840461599552,1,4,True
0,2,0,1.2282532479472121,1,4,1,2,4,-0.48477782767320404,0,2,False
1,1,4,-2.1076471249892315,0,4,0,1,2,-0.10061693604656985,1,1,False
1,4,1,-1.2178514110285241,1,2,1,4,0,-0.5125723284977463,0,2,True
1,3,1,0.3286130806870494,1,2,1,1,1,-2.5206337494192623,0,4,True
0,1,3,0.516703543978252,0,3,1,1,2,-0.3490180237730039,0,4,True
1,1,1,-0.7167860270777684,0,4,0,2,0,-1.1263844456327432,1,3,True
1,2,4,0.3556664025313942,0,2,0,2,2,0.17874104211515165,1,1,True
0,1,4,1.2178618442541684,0,2,1,3,3,-0.8383159697947953,0,1,False
1,1,4,0.5568796561992359,0,4,1,1,1,2.7958260889218147,0,1,True
1,1,0,-0.8933799722667155,1,4,1,4,3,0.7953748666569237,0,4,True
1,3,3,-1.0867544359860293,1,1,0,1,4,0.27477079011774885,0,4,True
0,3,0,-0.3218131261279858,1,1,1,1,2,-1.355606518064117,1,1,True
1,2,0,1.5399320182454797,1,2,0,3,0,-0.45049154273556635,0,4,False
1,2,4,-1.0691825358767808,1,1,0,3,2,0.9356594837543543,1,4,False
0,1,1,-0.21894703358790843,1,3,0,1,3,2.1371192599258206,0,1,False
0,3,3,0.363398820377163,0,4,0,1,2,0.04695593313127244,0,4,True
1,3,0,0.6859013653013453,1,4,1,1,0,-0.058758984816813506,0,3,True
1,2,2,-0.1821209342616325,0,4,0,4,0,0.30101896413644197,0,2,False
0,3,0,-0.05166764297229835,0,3,1,2,2,-0.6141631939326192,1,2,False
1,2,1,-0.26893018255236906,0,3,1,3,4,0.2305651887228181,0,4,True
1,1,4,-0.9293902635411458,1,4,1,2,4,-0.5727545795325575,1,4,True
0,4,3,-1.7080367676330797,1,2,0,3,4,-0.33229755198491373,1,4,True
0,2,1,0.920466037987099,1,2,0,1,1,0.117796177801438,1,3,True
1,1,3,0.029085000000708277,0,3,1,2,4,-0.29382009297006545,1,4,True
0,3,2,0.2738192842257969,1,4,0,2,0,0.8986259305601072,1,1,True
1,4,3,1.3488516172988203,1,2,1,3,2,1.6489598601306368,1,4,True
1,4,0,0.7798685666000664,0,1,0,2,0,-0.5464095695761423,0,4,True
0,4,0,0.25603787663692396,1,2,0,4,1,-0.07852478461930165,0,3,True
1,2,3,0.6209643818654346,0,4,0,2,0,0.10227333577821336,0,1,True
1,4,1,0.9213900920894238,0,2,1,3,4,-0.9048428571755937,1,3,False
1,1,1,-0.9738315706171223,1,3,1,2,3,-0.7515703228415134,1,3,True
